ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
251124M2NS55TN,Đang chờ xử lý,217690073270506,2025-11-24 20:27:53,,2025-11-24 17:32:15,xsgyerbeo4,1484783904,C2C(Non-CB),53700739223,"Giày nam mùa thu mới, giày thể thao lưới thoáng khí, phong cách Hàn Quốc, giày bố thời trang đa năng,  giày thời trang",307121518913,Normal Product,,Giày Dép Nam,Giày thể thao/ Sneakers,,175999,1,Shopee Comm,,154879,,5.00%,7743.95,0.00%,0,7743.95,7743.95,0,7743.95,,0,0.00%,0,100.00%,7743.95,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124KVVPTJY1,Đang chờ xử lý,217683863260114,2025-11-24 18:44:24,,2025-11-23 20:01:57,SOMIA_fishing,876245525,C2C(Non-CB),26730791027,1 cặp ốc mạ titan + lục hoa thị - SOMIA_fishing,242985247330,Normal Product,,Thể Thao & Dã Ngoại,Dụng Cụ Thể Thao & Dã Ngoại,Bắn Súng & Game Sinh Tồn,11999,1,XTRA Comm,,11999,,5.00%,599.95,2.50%,299.975,899.925,599.95,299.975,899.925,,0,0.00%,0,100.00%,899.925,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124KVP17KY4,Đang chờ xử lý,217683639299001,2025-11-24 18:40:39,,2025-11-23 20:59:36,CỬA HÀNG PHỤ KIỆN ĐIỆN THOẠI ,435175210,Preferred(Non-CB),24878439587,Ốp Điện Thoại chống sốc có chân đế xoay Cho iphone 11 12 13 14 15 16 17 Pro Max,147290138805,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,"Vỏ bao, Ốp lưng & Miếng dán",175500,1,Shopee Comm,,168500,,5.00%,8425,0.00%,0,8425,8425,0,8425,,0,0.00%,0,100.00%,8425,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124KVG69YEM,Đang chờ xử lý,217683443284404,2025-11-24 18:37:23,,2025-11-24 18:30:25,Shine29,143512809,C2C(Non-CB),28612166951,Áo Khoác T1 5 sao màu trắng CKTG 2024,129077718910,Normal Product,,Thời Trang Nam,Áo khoác,Áo khoác,680000,1,XTRA Comm,,584800,,5.00%,29240,4.00%,23392,52632,29240,23392,52632,,0,0.00%,0,100.00%,52632,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124KTAR6UYJ,Đang chờ xử lý,217681113255415,2025-11-24 17:58:33,,2025-11-24 17:57:33,YY--Watch Band Store vn,1349122564,Preferred(CB),29963343933,Dây đeo silicon cao su 25mm cho Richard Mille Spring Lug Dây đeo đồng hồ cao su chống thấm nước Dây đeo đồng hồ thể thao mềm Phụ,246727838441,Normal Product,,Đồng Hồ,Phụ kiện đồng hồ,Dây đồng hồ,113280,1,XTRA Comm,,99686,,5.00%,4984.3,1.50%,1495.29,6479.59,4984.3,1495.29,6479.59,,0,0.00%,0,100.00%,6479.59,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124KRM61G8R,Đã hủy,217679282269783,2025-11-24 17:28:02,--,2025-11-23 22:13:31,Go To BƠI,1107903433,Preferred(Non-CB),25153438205,"Quần bơi nam 2 lớp, Quần thể thao chống lộ ống suông YUKE/ Nhập khẩu chính hãng",240336904005,Normal Product,,Thể Thao & Dã Ngoại,Thời Trang Thể Thao & Dã Ngoại,Đồ Bơi,109000,0,XTRA Comm,,0,91124,5.00%,0,5.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124K8Y9K308,Đang chờ xử lý,217662475219376,2025-11-24 12:47:55,,2025-11-23 21:10:03,Tạp Hoá MSN,654798986,C2C(Non-CB),54350193418,"Chân Kệ Máy Lọc Nước Đa Năng, Có Thể Điều Chỉnh Kích Thước, Chất Liệu Inox Chống Gỉ Kết Hợp Nhựa Cao Cấp - TẠP HOÁ MSN",425019122014,Normal Product,,Nhà cửa & Đời sống,Nội thất,Kệ & Giá,69000,1,XTRA Comm,,69000,,5.00%,3450,2.50%,1725,5175,3450,1725,5175,,0,0.00%,0,100.00%,5175,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124K87384QA,Đang chờ xử lý,217661663253251,2025-11-24 12:34:23,,2025-11-23 21:46:25,Vùng Đất Mới,231075983,C2C(Non-CB),27569928246,Khăn tay khăn mùi xoa dành cho nam (kích thước 25x25cm),257197921277,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện thêm,Khăn tay,30000,1,Shopee Comm,,25000,,5.00%,1250,0.00%,0,1250,1250,0,1250,,0,0.00%,0,100.00%,1250,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124K6ABNKC1,Đang chờ xử lý,217659625262853,2025-11-24 12:00:25,,2025-11-24 01:18:29,Kho sỉ MINH CHÂU,1226600566,C2C(Non-CB),24072590002,Ví ngắn nữ - Bóp ngắn mini Forever Lovely khóa kéo,250589493785,Normal Product,,Túi Ví Nữ,Ví,Ví mini đựng tiền,29000,2,Shopee Comm,,52200,,5.00%,2610,0.00%,0,2610,2610,0,2610,,0,0.00%,0,100.00%,2610,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124JYBQQK82,Đang chờ xử lý,217652155272719,2025-11-24 09:55:56,,2025-11-23 22:42:06,Phutung_360,1272619779,Preferred(Non-CB),28403514420,Chân Chống Inox Pha Sắt Cho Mọi Loại Xe Cực Cứng Cáp PTXM360,246123461819,Normal Product,,"Mô tô, xe máy",Phụ tùng xe máy,Hệ thống khung xe,29900,1,Shopee Comm,,26910,,5.00%,1345.5,0.00%,0,1345.5,1345.5,0,1345.5,,0,0.00%,0,100.00%,1345.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124JYBQQK81,Đang chờ xử lý,217652155272719,2025-11-24 09:55:56,,2025-11-23 22:42:06,megauin,66306557,C2C(Non-CB),5359204291,"Baga xe Wave Anfa đời năm 2007-2025, Wave 50cc, Sirius, Dream, RSX, Blade, Si Fi",210457295186,Normal Product,,"Mô tô, xe máy",Phụ tùng xe máy,Hệ thống khung xe,99000,1,XTRA Comm,,89100,,5.00%,4455,3.00%,2673,7128,4455,2673,7128,,0,0.00%,0,100.00%,7128,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124JX9FXBTA,Đang chờ xử lý,217651006257474,2025-11-24 09:36:46,,2025-11-24 00:06:00,nhà phân phối Hồng Thúy,1634210059,C2C(Non-CB),43870947216,Tương ớt gói 15gr hoa sen màng TV- túi 100 gói,286707722164,Normal Product,,Thực phẩm và đồ uống,Nguyên liệu nấu ăn,Gia vị & Hương liệu,34500,5,Shopee Comm,,172500,,5.00%,8625,0.00%,0,8625,8625,0,8625,,0,0.00%,0,100.00%,8625,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Websites
251124JTMBYQRM,Đang chờ xử lý,217647076249000,2025-11-24 08:31:20,,2025-11-23 21:43:58,Her Feel Store,999525042,Shopee Mall(Non-CB),25914083694,Bao cao su PlayAh Her Feel Ultra Thin 003 Hộp 3/10 Size 52mm Siêu Mỏng Nhiều Gel Cao Cấp,197321823421,Normal Product,,Sức Khỏe,Hỗ trợ tình dục,Bao cao su,209000,1,XTRA Comm,,188000,,5.00%,9400,2.50%,4700,14100,9400,4700,14100,,0,0.00%,0,100.00%,14100,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124JTD92AN1,Đang chờ xử lý,217646838294067,2025-11-24 08:27:18,,2025-11-24 02:10:26,Xưởng May Ánh Minh,1143537879,Preferred(Non-CB),43261790357,quần kẻ sọc chỉ ống suông rộng hack dáng đủ size dễ mặc chất vải Gold hàn mịn mát MA092,218632023754,Normal Product,,Thời Trang Nữ,Quần,Quần dài,65000,1,XTRA Comm,,50000,,5.00%,2500,2.50%,1250,3750,2500,1250,3750,,0,0.00%,0,100.00%,3750,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124JRD6KRRY,Đang chờ xử lý,217644688242717,2025-11-24 07:51:32,,2025-11-23 22:01:39,Cocoon Vietnam Chính Hãng,175753395,Shopee Mall(Non-CB),3980168595,Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,63816543194,Normal Product,,Sắc Đẹp,Chăm sóc da mặt,Sữa rửa mặt,192000,1,XTRA Comm,,167951,,5.00%,8397.55,4.00%,6718.04,15115.59,41900,33520,75420,,0,0.00%,0,100.00%,75420,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124JRD6KRRY,Đang chờ xử lý,217644688242717,2025-11-24 07:51:32,,2025-11-23 22:01:39,Cocoon Vietnam Chính Hãng,175753395,Shopee Mall(Non-CB),4975722875,Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,53305235975,Normal Product,,Sắc Đẹp,Chăm sóc da mặt,Kem dưỡng ẩm,378000,1,XTRA Comm,,330651,,5.00%,16532.55,4.00%,13226.04,29758.59,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124JRD6KRRY,Đang chờ xử lý,217644688242717,2025-11-24 07:51:32,,2025-11-23 22:01:39,Cocoon Vietnam Chính Hãng,175753395,Shopee Mall(Non-CB),20140140610,"Kem chống nắng bí đao quang phổ rộng SPF 50 +, PA ++++ Cocoon 50ml",202041886689,Normal Product,,Sắc Đẹp,Chăm sóc da mặt,Kem chống nắng cho mặt,388000,1,XTRA Comm,,339398,,5.00%,16969.9,4.00%,13575.92,30545.82,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124JQWSHQY2,Đang chờ xử lý,217644171222860,2025-11-24 07:42:52,,2025-11-24 06:32:13,LAIMAX,1175586212,C2C(Non-CB),29392802776,[LAIMAX] Máy Hút Chân Không Kèm Hàn Miệng Túi LS1-0660-2510 Giúp Bảo Quản Thực Phẩm Tại Nhà Nhanh Gọn,301923931888,Normal Product,,Nhà cửa & Đời sống,Dụng cụ nhà bếp,Dụng cụ hút chân không,90200,1,Shopee Comm,,90200,,5.00%,4510,0.00%,0,4510,4510,0,4510,,0,0.00%,0,100.00%,4510,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124JNAC98CU,Đang chờ xử lý,217641372299569,2025-11-24 06:56:13,,2025-11-23 23:04:10,Hauhaushop91,53118009,Preferred(Non-CB),10654251592,"Đồng Hồ Thông Minh Trẻ Em Q12 Q15 Lắp Sim Nghe Gọi 2 Chiều,Nhắn Tin, Chống Nước IP67, cuộc goi SOS khẩn cấp",148359452428,Normal Product,,Điện Thoại & Phụ Kiện,Thiết bị đeo thông minh,Đồng hồ thông minh & Vòng đeo tay sức khỏe,230000,1,XTRA Comm,,195500,,5.00%,9775,3.00%,5865,15640,9775,5865,15640,,0,0.00%,0,100.00%,15640,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124J85AR21M,Đang chờ xử lý,217627244276731,2025-11-24 03:00:45,,2025-11-23 20:40:57,Đoàn - Thiết Bị Vệ Sinh,485744955,Preferred(Non-CB),27853708298,Vòi hoa sen vòi sen tăng áp vòi sen tắm cao cấp 3 chế độ chỉnh nước,119197200164,Normal Product,,Nhà cửa & Đời sống,Đồ dùng phòng tắm,Vòi sen & vòi xịt vệ sinh,79500,1,Shopee Comm,,79500,,5.00%,3975,0.00%,0,3975,3975,0,3975,,0,0.00%,0,100.00%,3975,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251124HU9B4BX9,Đang chờ xử lý,217613420246467,2025-11-23 23:10:24,,2025-11-23 23:08:15,Tai nghe Bluetooth Clara,292526499,Preferred(CB),28886189061,Tai nghe ngủ khử tiếng ồn X55 Tai nghe Bluetooth điều khiển cảm ứng V5.49 với âm thanh nổi Hi-Fi & Mic tích hợp,188506868784,Normal Product,,Thiết Bị Âm Thanh,Tai nghe nhét tai & chụp tai,,69999,1,XTRA Comm,,65952,,5.00%,3297.6,5.00%,3297.6,6595.2,3297.6,3297.6,6595.2,,0,0.00%,0,100.00%,6595.2,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Websites
251123HSJUSW56,Đang chờ xử lý,217611590239293,2025-11-23 22:40:43,,2025-11-23 22:34:40,Chiwawa Shop,96652958,Preferred(Non-CB),28661812314,(form đẹp) Áo khoác jean nam nữ xám DD form đẹp rộng vừa size 40-75kg Chiwawa shop,241629373503,Normal Product,,Thời Trang Nam,Áo khoác,Áo khoác,179000,1,Shopee Comm,,179000,,5.00%,8950,0.00%,0,8950,8950,0,8950,,0,0.00%,0,100.00%,8950,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251123HJW40XDQ,Đang chờ xử lý,217604420200627,2025-11-23 20:40:20,,2025-11-23 20:32:29,Tifany Store,156000932,C2C(Non-CB),22943002240,Áo Lót Ngực Nữ Sinh Không Gọng Mút Mỏng Ôm Ngực Mặc Thoải Mái 135,214308604420,Normal Product,,Thời Trang Nữ,Đồ lót,Áo ngực,42898,2,Shopee Comm,,75796,,5.00%,3789.8,0.00%,0,3789.8,3789.8,0,3789.8,,0,0.00%,0,100.00%,3789.8,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
